Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,processed_text
166,3,0,0,3,2,"""@KnightfanNeal #UCFPINKPARTY come on stay alive knights nation!!!!"" This is still the early bird special. #ComeAtMeUT",knightfanneal ucfpinkparty come stay alive knights nation still early bird special comeatmeut
167,3,0,2,1,1,"""@KyraNadiya_: These hoes ain't loyal ; no they ain't http://t.co/h1UBsVbkGl""

Smfh &amp; wonder why nobody decent wants them",kyranadiya hoes aint loyal aint httptcoh1ubsvbkgl smfh wonder nobody decent wants
168,3,0,3,0,1,"""@LCisTJ: Bruh, you studs keep thinking I'm soft as hell. Ask ya girl how many times she screamed she was my bitch. Oh okay. STFU."" BYE HOE!",lcistj bruh studs keep thinking im soft hell ask ya girl many times screamed bitch oh okay stfu bye hoe
169,3,0,3,0,1,"""@LODYCASH: dry pussy bitches always blame it on the condom&#128514;""&#128079;&#128514;&#128079;&#128514;",lodycash dry pussy bitches always blame condom😂👏😂👏😂
170,3,0,3,0,1,"""@LUNAraps: shut yo bitch ass up! https://t.co/IemN1u0gm5"" &#128557;&#128514;",lunaraps shut yo bitch ass httpstcoiemn1u0gm5 😭😂
171,3,0,3,0,1,"""@LaFlareGodJosh: Gucci Mane in jail and dropping mixtapes every month and you hoes can't even text back""",laflaregodjosh gucci mane jail dropping mixtapes every month hoes cant even text back
172,3,0,3,0,1,"""@Latrobemark: You love these hoes more then money wats wrong these niggas""",latrobemark love hoes money wats wrong niggas
173,6,0,6,0,1,"""@LeBronVuitton: A loyal bitch from the burbs without daddy issues is like finding a holographic Mewtwo."" ...sounding like me over there lol",lebronvuitton loyal bitch burbs without daddy issues like finding holographic mewtwo sounding like lol
174,3,0,3,0,1,"""@LiLFridayHOE: Easy cum, easy hoe"" That's a fact !",lilfridayhoe easy cum easy hoe thats fact
175,3,0,3,0,1,"""@LifeAsBros: Charlie Sheen is too real http://t.co/gGGdK3kOV7"" major fucking respect for Charlie Sheen.",lifeasbros charlie sheen real httptcogggdk3kov7 major fucking respect charlie sheen
176,3,0,3,0,1,"""@Lightskingawdd: Wish I had a bae &#128533;""

You got all the hoes tho",lightskingawdd wish bae 😕 got hoes tho
177,3,0,3,0,1,"""@Lil_Mike_12: Fuck twerking bitch can you cook ?""",lilmike12 fuck twerking bitch cook
178,3,0,3,0,1,"""@Linniekravitz: @WesGodLaFlare bitch wtf"" http://t.co/DaSmycxODB",linniekravitz wesgodlaflare bitch wtf httptcodasmycxodb
179,3,1,2,0,1,"""@Lipe_the_Great: &#8220;@h0rheyd: ""@Lipe_the_Great: Shut up zoe"" fight me pussy&#8221; for zoe? I'm good, man."" You are good ma'am. Move along now",lipethegreat “ h0rheyd lipethegreat shut zoe fight pussy ” zoe im good man good maam move along
180,3,0,3,0,1,"""@LolaaIsDope: Lmao fucking snake bitches"" @ em",lolaaisdope lmao fucking snake bitches em
181,3,0,3,0,1,"""@Loveable_Aizah: Big booty hoes everywhere sheesh &#128525;"" damn &#127807;&#128064;&#127807;",loveableaizah big booty hoes everywhere sheesh 😍 damn 🌿👀🌿
182,3,0,0,3,2,"""@MLBNetwork: Stay tuned to @MLBNetwork for an update on the report that @Yankees 1B @teixeiramark25 will be out 8-10 weeks"" @dliming35 #bum",mlbnetwork stay tuned mlbnetwork update report yankees 1b teixeiramark25 810 weeks dliming35 bum
183,3,0,0,3,2,"""@M_Rad: &#8220;@DezDLT: ""I play soccer, cheat on girls, and wear khaki coloured cargos"" haircut http://t.co/tYCIhD6PkW&#8221; yes lmfao""@soccerboy_04",mrad “ dezdlt play soccer cheat girls wear khaki coloured cargos haircut httptcotycihd6pkw ” yes lmfaosoccerboy04
184,3,0,3,0,1,"""@MadFlyentist: Oregon chokes every year get off the field trash ass program"" RFT",madflyentist oregon chokes every year get field trash ass program rft
185,3,0,3,0,1,"""@MannyDiesel: Def not cowboy lol RT @ArtofFloyd: Terrell Owens was the best Eagle &amp; Cowboy ever"" ..dude cried like a bitch on tv, over Romo",mannydiesel def cowboy lol rt artoffloyd terrell owens best eagle cowboy ever dude cried like bitch tv romo
186,3,3,0,0,0,"""@MarkRoundtreeJr: LMFAOOOO I HATE BLACK PEOPLE https://t.co/RNvD2nLCDR"" This is why there's black people and niggers",markroundtreejr lmfaoooo hate black people httpstcornvd2nlcdr theres black people niggers
187,3,0,3,0,1,"""@Master11_: @20ToLife_ @GabrielaStarr How could u do this to me bitch"" potent",master11 20tolife gabrielastarr could u bitch potent
188,3,0,1,2,2,"""@MaxMayo77: http://t.co/3Jk4kR44X3"" a pissed lad past out. I would lick his dirty soles while he slept.",maxmayo77 httptco3jk4kr44x3 pissed lad past would lick dirty soles slept
189,3,0,1,2,2,"""@MaxMayo77: http://t.co/PrrskknqRv"" love frat boy w/ soft long soles",maxmayo77 httptcoprrskknqrv love frat boy w soft long soles
190,3,0,1,2,2,"""@MaxMayo77: http://t.co/XpSC3makgJ"" sexy lad with hot soles and arches.",maxmayo77 httptcoxpsc3makgj sexy lad hot soles arches
191,3,0,3,0,1,"""@MegamindNick: @white_thunduh nah fam I gotta cheat with the hoes"" depends on the female i feel",megamindnick whitethunduh nah fam got ta cheat hoes depends female feel
192,3,0,0,3,2,"""@Mesha_nojas: @_Vontethekidd &#128079;&#128079;&#128079;&#128079;&#128588;"" I got hicks lol",meshanojas vontethekidd 👏👏👏👏🙌 got hicks lol
193,3,1,2,0,1,"""@Migsmichelen: This new twitter is confusing the shit out of me."" Go back to south america bitch",migsmichelen new twitter confusing shit go back south america bitch
194,3,0,3,0,1,"""@Miikito_x3: Toto means ass or vagina?""I think pussy cause toto santi is like nasty pussy",miikitox3 toto means ass vaginai think pussy cause toto santi like nasty pussy
195,3,0,3,0,1,"""@MikelaHenry: but what if he actually does choose the ugly bitch over you? &#58381;""Her ass must be fat!",mikelahenry actually choose ugly bitch her ass must fat
196,3,0,3,0,1,"""@MileyCyrus: bitch couldn't kill my vibe if ya tried. &#127752;&#127752;&#127752;"" dis why i love miley :*",mileycyrus bitch couldnt kill vibe ya tried 🌈🌈🌈 dis love miley
197,3,0,3,0,1,"""@Montrell_: I'm tired of bitches saying I look mean.. &#128530;"" nigga you big af, wear tight shirts, and grim everybody.",montrell im tired bitches saying look mean 😒 nigga big af wear tight shirts grim everybody
198,6,0,0,6,2,"""@MotherJones: 10 birds your grandkids may never see, thanks to climate change http://t.co/XqmXHkAsWt http://t.co/RbITeGRnhm"" #Climate",motherjones 10 birds grandkids may never see thanks climate change httptcoxqmxhkaswt httptcorbitegrnhm climate
199,3,0,3,0,1,"""@MvckFadden: ""Stay beautiful you bitch""""",mvckfadden stay beautiful bitch
200,3,0,3,0,1,"""@NICKIMINAJ: #WutKinda

r purple. Ceeeleee""man this gurl was jus playin on the ""stupid hoe "" track. But in still shitted on sum gurls",nickiminaj wutkinda r purple ceeeleeeman gurl jus playin stupid hoe track still shitted sum gurls
201,3,0,3,0,1,"""@NastyCopper: Money getting taller and bitches getting blurry""",nastycopper money getting taller bitches getting blurry
202,3,1,2,0,1,"""@NewsomeJade: I ain't never seen a bitch so obsessed with they nigga&#128514;"" I'm obsessed with mine &#128529;",newsomejade aint never seen bitch obsessed nigga😂 im obsessed mine 😑
203,3,0,2,1,1,"""@Nicholas_ted33: Kobe stay talking trash. But let's not forget http://t.co/VH4tnEkvTP"" @J_Austin12 I meant to do this one. Smh.",nicholasted33 kobe stay talking trash lets forget httptcovh4tnekvtp jaustin12 meant one smh
204,3,2,1,0,0,"""@NoChillPaz: ""At least I'm not a nigger"" http://t.co/RGJa7CfoiT""

Lmfao",nochillpaz least im nigger httptcorgja7cfoit lmfao
205,3,0,3,0,1,"""@No_FAKINGG: People always asking me what I'm mixed with."" She a bad asian bitch lol",nofakingg people always asking im mixed bad asian bitch lol
206,3,2,1,0,0,"""@NotoriousBM95: @_WhitePonyJr_ Ariza is a snake and a coward"" but at least he isn't a cripple like your hero Roach lmaoo",notoriousbm95 whiteponyjr ariza snake coward least isnt cripple like hero roach lmaoo
207,3,0,1,2,2,"""@OSAY_it_aint_so: &#8220;@IgnoreAllLaws: Fosters home for imaginary trash&#8221; WHOA CHILL""

that show was everything tf",osayitaintso “ ignorealllaws fosters home imaginary trash ” whoa chill show everything tf
208,6,0,5,1,1,"""@OfficialReplay: I am lowkey tired."" ...if you tired, be quiet and go to sleep hoe!",officialreplay lowkey tired tired quiet go sleep hoe
209,3,0,3,0,1,"""@PRAYINGFORHEAD: &#8220;@macklemroe: Stop bringing weird niggers into my mentions! @PRAYINGFORHEAD&#8221; http://t.co/cussDJesRK""",prayingforhead “ macklemroe stop bringing weird niggers mentions prayingforhead ” httptcocussdjesrk
210,3,0,3,0,1,"""@PRETTyBOSs_BRAt: We don't love these hoes &#128080;&#128581;""",prettybossbrat dont love hoes 👐🙅
211,3,0,3,0,1,"""@PatrickQuelo: If yo girl cant have homeboys you a ol weak bitch ass nigga!""",patrickquelo yo girl cant homeboys ol weak bitch ass nigga
212,3,0,3,0,1,"""@Patsfanjoe32: @d_palomino52 I think worst advice I gave you was "" don't be a pussy and speed up"" lol""",patsfanjoe32 dpalomino52 think worst advice gave dont pussy speed lol
213,3,0,3,0,1,"""@PoemsPorn: Quote this tweet with your favorite animal.""pussy",poemsporn quote tweet favorite animalpussy
214,3,0,3,0,1,"""@Poetic_Success: I hate when strippers tell you they're ""dancers"". Hoe, ballet dancers don't pop their pussy to Beethoven. You a STRIPPER!""",poeticsuccess hate strippers tell theyre dancers hoe ballet dancers dont pop pussy beethoven stripper
215,3,0,3,0,1,"""@Poffalicious: Andrewbryant: Poff has double vision after 2 beers
Poff: ... Double pussy &#128526;"" smh",poffalicious andrewbryant poff double vision 2 beers poff double pussy 😎 smh
216,3,0,3,0,1,"""@Poobie_: When bitches TWERK on the computer....

ME: ""In ya &#128089;, in ya damn &#128089;&#8252;&#65039;""""",poobie bitches twerk computer ya 👙 ya damn 👙‼️
217,3,0,3,0,1,"""@ProdsJewel_: &#8220;@sreadthepeace: &#8220;@yungmindless: @PeacePunkPrince Prince, THIS is art. http://t.co/EPHRWxMBHr&#8221; nobody takin his bitch!",prodsjewel “ sreadthepeace “ yungmindless peacepunkprince prince art httptcoephrwxmbhr ” nobody takin bitch
218,3,0,1,2,2,"""@QUAN1T0: 61% of welfare/government aid is claimed by white people. So y'all black slander is trash now.""",quan1t0 61 welfaregovernment aid claimed white people yall black slander trash
219,3,0,3,0,1,"""@QUAN1T0: These bitches don't care they just play that role.""",quan1t0 bitches dont care play role
220,6,0,6,0,1,"""@Queen_Kaaat: It took a while for you to find me, but I was hiding In the lime tree.""
@Iemonaids dis bitch in da wrong tree bro.",queenkaaat took find hiding lime tree iemonaids dis bitch da wrong tree bro
221,6,3,2,1,0,"""@RTNBA: Drakes new shoes that will be released by Nike/Jordan.... Yes, there's glitter on the shoes http://t.co/QCtPLxHEXM"" ....dudes a fag",rtnba drakes new shoes released nikejordan yes theres glitter shoes httptcoqctplxhexm dudes fag
222,3,0,1,2,2,"""@RachieSoul: @DizzleOfficial inna di ghetto!!!"" You alone lmaoo",rachiesoul dizzleofficial inna di ghetto alone lmaoo
223,3,0,1,2,2,"""@RamBoutIt: &#8220;@Master11_: @20ToLife_ @RamBoutIt hoes Austin&#8221; teach us Austin.""I teach u how to get curved? That's all I know",ramboutit “ master11 20tolife ramboutit hoes austin ” teach us austini teach u get curved thats know
224,3,1,2,0,1,"""@ReachtheeCLIMAX: bitches can't cook but know how to suck dick .."" s/o to the ones that can do both!",reachtheeclimax bitches cant cook know suck dick ones
225,3,0,3,0,1,"""@RenegadeMo: Fat hoes get chose"" lol",renegademo fat hoes get chose lol
226,3,0,3,0,1,"""@RiahSM: #hoesaintloyal"" well they're hoes,no one expects them to be loyal",riahsm hoesaintloyal well theyre hoesno one expects loyal
227,3,0,3,0,1,"""@RishaaWilliams: @TRESHON_SCROOGE @_Nevertrustt ol bitch ass"" http://t.co/AmcOinY0wG",rishaawilliams treshonscrooge nevertrustt ol bitch ass httptcoamcoiny0wg
228,3,1,2,0,1,"""@RnadJorell: Bruh im tired of niggas retweetin Miley Cyrus naked that bitch aint no types of bad"" lmaooo",rnadjorell bruh im tired niggas retweetin miley cyrus naked bitch aint types bad lmaooo
229,3,0,3,0,1,"""@SacTownProdigy: Just because tony romo at the mavs game dont mean he still not a bitch lmao.. Fuk them cowgirls"" lol bitch fuck you",sactownprodigy tony romo mavs game dont mean still bitch lmao fuk cowgirls lol bitch fuck
230,3,0,3,0,1,"""@SamJLayman : Holy shit, Freddie Highmore was in Charlie and the Chocolate Factory""
Me: *rolls on the floor, laughing*",samjlayman holy shit freddie highmore charlie chocolate factory rolls floor laughing
231,3,1,2,0,1,"""@Samirahusic_: ""I don't want to have sex with my gf because I feel like I'm using her.."" - anonymous"" Whata faggot",samirahusic dont want sex gf feel like im using anonymous whata faggot
232,3,0,3,0,1,"""@SexualGxfs: @ One of your followers with this &#128525;&#128553; http://t.co/F1TJl9xnCT"" @ somebody, bitch if you don't",sexualgxfs one followers 😍😩 httptcof1tjl9xnct somebody bitch dont
233,3,0,3,0,1,"""@Shaa_Jenkins: If ya bitch always bitching clearly she care!"" Or just an annoying Bitch!",shaajenkins ya bitch always bitching clearly care annoying bitch
234,3,0,3,0,1,"""@ShanTaughtHer: These catfish hoes thinkin they slick.. But niggas catching on &#128524;""",shantaughther catfish hoes thinkin slick niggas catching 😌
235,3,0,3,0,1,"""@SheWentToJordan: Can't worry about a bitch that ain't worried bout me"" #real",shewenttojordan cant worry bitch aint worried bout real
236,3,0,3,0,1,"""@ShowArrive: Side hoes are for insecure niggas that can't handle a real one.""",showarrive side hoes insecure niggas cant handle real one
237,3,0,3,0,1,"""@Shun_stokes: &#128514;&#128514;&#128514;&#128514;RT @bluprint_4: Lmao! This bitch come scooting in the tent like she about to fuck some shit up!"" &#128557;&#128557;&#128557;",shunstokes 😂😂😂😂rt bluprint4 lmao bitch come scooting tent like fuck shit 😭😭😭
238,3,0,3,0,1,"""@Shun_stokes: My cousin said he share hoes with his brothers. He said sharing is caring and he love his brothers &#128514;""",shunstokes cousin said share hoes brothers said sharing caring love brothers 😂
239,3,0,3,0,1,"""@SlimGirl_Probz: i'm hungry but ionn wanna spend my money on food&#128530;""Broke hoe problems &#128514;&#128514;&#128514;&#128128;",slimgirlprobz im hungry ionn wan na spend money food😒broke hoe problems 😂😂😂💀
240,6,0,6,0,1,"""@SmeegBaby: Dese hoes be LYIN to all of us nigga""",smeegbaby dese hoes lyin us nigga
241,3,0,3,0,1,"""@SnakecharmsDump: http://t.co/4b427dQZCV"" oh yeah fuck that bitch",snakecharmsdump httptco4b427dqzcv oh yeah fuck bitch
242,3,0,1,2,2,"""@SportsCenter: Eli Manning just threw his NFL-leading 27th interception of the season."" Lmao trash",sportscenter eli manning threw nflleading 27th interception season lmao trash
243,3,0,1,2,2,"""@SportsCenter: USC senior RB Anthony Brown calls head coach Steve Sarkisian a racist and quits team. &#187; http://t.co/JOOsdSubIR"" he's a bitch",sportscenter usc senior rb anthony brown calls head coach steve sarkisian racist quits team » httptcojoosdsubir hes bitch
244,3,0,3,0,1,"""@StellaTex: Guess what? I also have zero time for your mansplaining! Adios!"" Stfu pussy",stellatex guess also zero time mansplaining adios stfu pussy
245,3,0,1,2,2,"""@Stephenwildboy: Chilling &#128069;&#8482; http://t.co/mik3iPNle6"" sexy scally lad",stephenwildboy chilling 👅™ httptcomik3ipnle6 sexy scally lad
246,3,0,3,0,1,"""@Strap__: I ain't sharing no bitch if you mines you mines &#128175;""",strap aint sharing bitch mines mines 💯
247,3,0,3,0,1,"""@SukMySweetness: money only impress the simple broke bitches""",sukmysweetness money impress simple broke bitches
248,3,0,2,1,1,"""@Sylvieamx: #Pisces will never be anybody's bitch, they don't let people control or change them."" Rigghhht",sylvieamx pisces never anybodys bitch dont let people control change rigghhht
250,3,0,1,2,2,"""@TEE_JONEZ: @16stanleys @KingCuh tuku ho idk blah blah blah"" &#128514;&#128514;&#128514;",teejonez 16stanleys kingcuh tuku ho idk blah blah blah 😂😂😂
251,3,0,1,2,2,"""@TEE_JONEZ: @KingCuh @16stanleys I'm not mad cuh hahaha"" suure.. tuku ho ita! &#128514;&#128514;",teejonez kingcuh 16stanleys im mad cuh hahaha suure tuku ho ita 😂😂
252,3,0,3,0,1,"""@TayKnosBest: These hoes is crazy""",tayknosbest hoes crazy
253,3,0,3,0,1,"""@Taylorr_Babee: You ain't ever gonna be a slice bitch."" Kevin hart. (:",taylorrbabee aint ever gon na slice bitch kevin hart
254,3,0,3,0,1,"""@ThatniggaTroy: Oomf so fuckin fine tho &#128553; dam"" @ her, don't be no bitch.",thatniggatroy oomf fuckin fine tho 😩 dam dont bitch
255,3,1,2,0,1,"""@TheGamerKingKev: I wonder if the girl that gave head to 24 boys for a drink in magaluf has twitter"" she probly sends nudes for fags",thegamerkingkev wonder girl gave head 24 boys drink magaluf twitter probly sends nudes fags
256,3,0,3,0,1,"""@TheNewSAT: #NewSATQuestions
Yeah bitch, yeah bitch, call me _______:
a.) Maybe
b.) Steve-O
c.) Later
d.) Jesse Pinkman""
@machinegunkelly",thenewsat newsatquestions yeah bitch yeah bitch call maybe b steveo c later jesse pinkman machinegunkelly
257,3,0,3,0,1,"""@TheNymphoTweets: Hickies in between her thighs right by her pussy &gt;&gt;&gt;"" Its only right",thenymphotweets hickies thighs right pussy right
258,3,0,3,0,1,"""@TheOneMiss_Luu: Would you still love me when I'm no longer young and beautiful?"" No. Ugly monkey ass.",theonemissluu would still love im longer young beautiful ugly monkey ass
